index,begin,end,filename,shot_id,transcript,Death of a spouse,Divorce,Marital separation,Imprisonment,Death of a close family member,Personal injury or illness,Marriage,Dismissal from work,Marital reconciliation,Retirement,Change in health of family member,Pregnancy,death relative
6054,01:29:05:22,01:29:13:15,5251033029316736209.xml,1738,That's not true.  It was nothing  like that.  He was being a mate. Just like Peter's a mate.,5.290295929,0.6408608491,0.5960309599,1.792067964,4.570963472,12.28191346,30.29382527,1.357238319,6.453293636,5.499708988,20.84913039,0.8405274898,7.284414768
260,00:15:56:08,00:16:00:02,5245830105934359183.xml,261,Skipping?  I think you should go.  I  can see you doing a bit of skipping.,5.290295929,3.166897707,7.397180423,1.116099307,7.186356381,5.592496954,8.092439175,3.223300345,6.848625764,7.746041939,24.62431693,3.685244322,7.283573598
18291,00:43:45:16,00:43:54:14,5269245838135402929.xml,755,The witness's name and address.  And run a check...  See if there's any dirt  I can dig up and use.,5.290295929,4.678974554,6.043104641,2.051285997,22.09837461,9.878151789,8.475074917,0.1990847178,2.11355757,3.776967712,16.278386,1.265066415,7.280077785
10859,00:10:02:19,00:10:06:13,5258818087037440299.xml,228,Mmm!  You got no idea how much more  I fancy this than Sean right now!,5.290197209,1.512988411,6.537307687,2.427949246,7.493762814,5.354250774,17.70133078,1.009759059,8.518193588,3.085432872,23.38175583,0.6214801967,7.275616378
9431,00:42:01:14,00:42:04:01,5256228221757951173.xml,720,"""He'd always help people. ",5.282690376,2.041764122,0.7711642981,0.06443246081,10.77359448,21.95557624,7.902610302,0.004107624045,11.9150725,3.546362109,23.79004025,1.544251591,7.275395095
16669,01:05:13:23,01:05:16:21,5266645664934403562.xml,1238,What you doing back?  Nothing.  Just forgot these.,5.281232297,3.771425933,11.03546761,2.865261231,12.35536811,11.94905345,3.952763602,7.414675608,2.457001191,3.611909598,17.63729763,0.5261329934,7.273369282
21480,00:22:53:06,00:22:55:19,5274434588125702436.xml,387,Keys.,5.279991403,1.689781582,8.74974668,2.156892814,20.00999862,2.49231704,3.550257534,0.8447641004,9.220642671,4.92824994,28.23881388,0.8159393817,7.273029536
15688,00:12:46:08,00:12:47:06,5266645664934403562.xml,257,"Well, if you need anything... ",5.277983099,1.662099499,4.131986573,1.559041936,18.05443463,11.05336593,5.035410076,0.403409576,5.248894282,1.740831602,26.89841914,1.828960478,7.267721742
516,00:29:40:02,00:29:43:08,5245830105934359183.xml,517,I'm sorry for the crates.,5.275742337,2.448823243,4.21927847,7.425199986,7.828825504,36.79786819,0.0499570393,0.97278025,0.2104050689,0.4695481388,22.95585799,0.07419581059,7.265076041
12214,01:19:20:07,01:19:22:12,5258818087037440299.xml,1583,"What?  You're a doctor now, are you? ",5.272120982,0.01973573639,0.1460095146,0.06461119442,2.525137849,43.31703383,0.01597928349,0.006349913863,0.2125973348,0.01234074676,39.34230709,0.1470881887,7.258241624
11975,01:06:50:14,01:06:53:04,5258818087037440299.xml,1344,that I got off  of Mickey Faithful tonight.,5.268000066,0.7492749859,3.05077957,1.094408132,18.10573858,6.949700981,0.9741925634,14.50864065,0.1619286987,1.499468498,30.72763395,0.4530503601,7.254376262
19805,00:39:56:07,00:39:59:22,5271844722846213628.xml,775,"Oh, that's kind of them.  You know, that's the problem with hospitals,",5.26654087,0.1708782904,1.984315496,0.6842389544,3.196989633,32.7532624,0.100463524,4.203432217,1.121135876,0.09847746114,37.13547206,3.134771883,7.249294966
22990,01:44:06:17,01:44:15:07,5274434588125702436.xml,1897,"You've got a job here.  You sacked me, remember.  Any other reason? ",5.264621228,3.247532472,7.693156265,3.240339831,5.276189581,7.541472465,0.7690726314,45.93732119,0.9456669353,0.8208282106,7.559529901,0.1605710015,7.247416675
11571,00:46:24:00,00:46:28:02,5258818087037440299.xml,940,"Actually, I'm just off to the gym. ",5.262125283,0.4410276487,2.186948508,0.7542687915,1.676098851,39.79646641,0.0430869899,9.042418003,0.9127501119,0.1321115135,30.15547085,0.1828027889,7.246867567
8765,00:03:38:04,00:03:42:06,5256228221757951173.xml,54,"I'll be with you in a minute,  Bradley.  I'll have a strong cup of tea, Bianca.",5.259146169,0.8694068082,6.554921232,1.927045472,13.9763449,9.763445243,2.556620352,0.7203099104,8.80212687,0.8574748132,31.46794009,0.9469808638,7.246430218
22918,01:40:11:10,01:40:16:03,5274434588125702436.xml,1825,But why?  I don't know.,5.257823318,6.116322219,10.0074923,9.263819128,8.767993882,8.977714643,5.630274862,2.91744132,2.376348339,2.720956709,20.56809473,1.853609383,7.241092622
15914,00:24:39:14,00:24:41:14,5266645664934403562.xml,483,"Come inside and we can wind Sean up  that we've decided to have a  water birth down the local pool. No, thanks, I've got stuff to do.",5.256157741,0.1258453608,1.124836123,0.2657128475,1.026932286,15.20549065,0.08045445429,2.552985203,0.5750268884,0.06342132983,42.09467268,23.431499,7.237410545
12416,01:32:58:09,01:33:00:01,5258818087037440299.xml,1785,"Typical!  Right, downstairs,  everybody.  We'll open a bottle or two down there.",5.253371596,2.283568069,4.034070373,0.6667467942,12.81910421,5.064129502,12.54431754,0.5776273729,7.124620378,4.323866777,24.55531883,0.9717345983,7.235501707
6344,01:42:27:14,01:42:29:11,5251033029316736209.xml,2028,I don't know what happened.,5.25236465,2.096754905,6.668001935,6.830578253,4.831440166,32.58564657,1.733693294,2.741080657,0.5206409516,1.289344328,23.69906735,0.5710393563,7.233694196
1335,01:11:34:13,01:11:44:07,5245830105934359183.xml,1336,"It was an accident and, er, well,  something like that, something like that,  it could hurt. And I can see that your leg's... ",5.242535472,0.7405909961,0.7267743628,0.1166245592,1.233395845,45.62896597,0.06900712615,0.3194155265,0.135692294,0.1594649744,37.35414219,0.02729021013,7.231682539
7186,00:33:20:20,00:33:23:17,5253646087419594905.xml,577,"Looking out for my best interests  again, are you, eh? None of us like to be reminded of our mistakes.",5.241157487,6.960010804,9.141877368,2.197954986,7.73610945,19.67352867,10.69014966,0.690585549,3.764730804,3.612977453,9.50331378,1.177407503,7.22091347
1956,01:47:20:03,01:47:31:11,5245830105934359183.xml,1957,Where's she going?,5.23702614,3.194079816,16.30848259,1.414894139,10.98319155,5.636841275,7.660547644,1.471366525,3.205898255,1.226505367,23.6348896,2.014189214,7.218726724
10316,01:33:39:11,01:33:41:22,5256228221757951173.xml,1605,We haven't got long.  Bianca's  sticking something in the microwave.,5.235295743,2.833885998,4.244159721,1.144459058,14.35781819,13.84910679,1.139475498,0.192388365,2.611068618,1.637506373,29.79275155,1.348728538,7.218386978
622,00:35:11:18,00:35:14:04,5245830105934359183.xml,623,How can he be Morgan's dad  if he's white? I was seeing loads  of blokes at the time.,5.233236402,0.2489194369,1.388127264,0.662125566,39.41151452,2.374273751,6.31236434,0.1462907423,0.6772280205,2.072472833,28.41883731,1.065704301,7.21738562
11716,00:55:11:18,00:55:14:14,5258818087037440299.xml,1085,You said I could see 'em whenever  I wanted. That didn't include when you were drunk.,5.231145769,3.005958591,3.181977477,0.4704552828,18.34051636,10.10265414,2.876315452,0.2183873653,2.986492552,1.004822133,34.7571528,0.3945937753,7.215924561
11350,00:34:59:18,00:35:04:07,5258818087037440299.xml,719,"All right, I've put on a few pounds,  but I'm not bad for my age. I could look like that.",5.230261758,1.355827307,2.486434709,1.327476639,4.908274993,13.96325102,10.52660346,1.124542272,4.088911973,6.604228243,35.03812289,0.1007351745,7.213419676
573,00:32:46:21,00:32:48:13,5245830105934359183.xml,574,It's a bit short notice.  We'd need a baby sitter.,5.222630128,5.526262075,3.114515711,2.423088044,14.16286504,7.899028316,0.6019404624,2.575670563,2.66148828,1.111701457,30.96522617,10.12801647,7.212743163
17313,01:42:33:11,01:42:43:04,5266645664934403562.xml,1882,"Come on, darling.  Come and sit down.  Changed my mind. I'm not sure I want to sit there  and play ""happy families"". Oi!  Your mum's gone to  a lot of trouble.  Come and sit down.",5.217970163,1.887176581,5.825183392,2.832701057,10.22589639,18.55594975,2.583693713,2.059744209,10.21967433,3.994569294,16.83397686,2.731613517,7.211820036
11057,00:20:55:20,00:20:58:06,5258818087037440299.xml,426,"Just cos I wanna think things  through, you think I'm getting cold feet? I didn't say that, did I?",5.217177793,8.308112256,13.2636755,1.690169184,2.533141829,15.38917181,9.502533078,0.6809099317,4.947095141,5.318427868,21.45451927,0.6492730975,7.210096717
21145,00:03:00:18,00:03:01:17,5274434588125702436.xml,52,That was what I was  trying to instil in you.,5.215371028,2.306523863,3.880887497,2.196793489,10.46300796,7.603684351,13.2228896,0.6134602707,5.716718137,4.536824115,22.06267762,3.105224967,7.204515487
13149,00:13:56:09,00:13:58:16,5264050645694159353.xml,300,"Well, OK, you know, I  could pick up the catsuits.",5.215100572,1.123920365,4.207392111,1.346753877,9.54915829,22.93512696,0.3860380733,0.9502698909,3.332122006,2.142757941,33.80035591,1.298116595,7.200177014
7502,00:50:18:04,00:50:20:05,5253646087419594905.xml,893,"Reliable, trustworthy, honest. ",5.211581662,1.075268852,2.474982757,0.09557496209,14.21311288,0.2093764716,22.54223377,0.5088997837,12.78846547,11.34372175,15.2840203,1.0010802,7.199390233
20788,01:34:29:12,01:34:31:14,5271844722846213628.xml,1758,It's lovely.  So how is she?,5.20895645,0.2963240603,2.052135877,0.2029793754,3.152175888,10.52370682,13.1685853,0.1100058861,8.000865206,3.326060884,42.91485548,1.515526474,7.198695838
144,00:08:33:01,00:08:42:21,5245830105934359183.xml,145,She's got a little kid growing  inside of her. She's gonna have days when her  hormones are all over the shop.,5.203057081,0.01704602603,0.05082957359,0.07680511696,0.01561207444,4.98502975,0.5851416383,0.1331944948,0.1441793377,0.005654096603,41.51524758,39.6331048,7.197485864
9308,00:35:03:18,00:35:05:20,5256228221757951173.xml,597,I don't know what Phil's playing at.,5.202107877,5.482515179,8.411729336,4.591893889,7.311239026,13.11275682,5.042470247,1.380633313,2.266173922,1.926425546,27.70212412,0.3932517022,7.190395147
21181,00:04:22:12,00:04:24:01,5274434588125702436.xml,88,Your point being?,5.197137967,2.16471725,6.218916103,1.385231959,27.20258564,1.617601637,5.460073426,0.3967288937,3.445833251,2.246577032,17.24122143,1.607593894,7.184115797
19527,00:26:19:14,00:26:36:03,5271844722846213628.xml,497,"That's my fault.  You see, I never was  the most patient of people. And, um, I just couldn't  wait to meet you. And now you're here, ",5.192166567,2.692351058,3.222031463,1.52447314,3.633284222,26.00813809,9.141203016,0.3543702452,4.157919511,1.204119399,30.76073909,1.915346235,7.181761414
477,00:28:04:01,00:28:08:08,5245830105934359183.xml,478,"Tony?  I mean, it's just great news, ain't it? Can you believe it?  Tony's coming home!",5.191843584,0.02871343866,0.1527115575,0.1017177289,0.1896259433,13.61592811,10.55889055,0.04771888338,15.53222179,1.27507288,43.80579352,0.04426432773,7.179366052
7025,00:24:43:13,00:24:47:13,5253646087419594905.xml,416,Tone?,5.186183751,1.381943796,8.253960013,0.9675376341,27.17138833,1.597187486,4.047735408,1.18414586,6.308776215,1.55567402,22.3058455,0.6550171226,7.17279315
6030,01:28:12:04,01:28:16:17,5251033029316736209.xml,1714,Tone?,5.184191093,1.381943796,8.253960013,0.9675376341,27.17138833,1.597187486,4.047735408,1.18414586,6.308776215,1.55567402,22.3058455,0.6550171226,7.162097842
4039,01:39:05:12,01:39:12:04,5248439298566680341.xml,1959,"Now who sounds like they're 30?  I'm not saying I want some  big adventure,",5.18415384,3.473536618,6.836649813,1.57491084,10.42398785,13.33419016,7.483571023,1.538925879,2.991383895,1.971616745,24.54226875,0.5026290566,7.156720757
9583,00:50:14:15,00:50:16:05,5256228221757951173.xml,872,"You're not going back, are you?  I've got to - for Summer.",5.183555186,0.87414853,18.80697146,4.593635313,3.009572491,11.40592417,0.9106803685,14.76923418,3.270198517,0.4521158757,26.34247684,0.04220471252,7.156470418
4594,00:14:14:05,00:14:29:13,5251033029316736209.xml,278,"yeah, well, it is  a big step, isn't it? Listen, why don't  we take that break? You love all that outdoorsy stuff.  It'll be fun.  I am owed time off.  And I bet Amir could do me a deal.  We're still young, Bradley.  Let's make the most  of it for a bit longer.",5.181378126,0.880061456,3.858606629,1.391967421,6.228657559,9.991524428,8.354284614,6.537981555,3.895902559,0.5826647719,39.18466496,0.8388473094,7.153072953
22147,00:58:26:01,00:58:28:20,5274434588125702436.xml,1054,"You have got a plan, haven't you? ",5.179315433,1.920113616,7.03866899,2.223155648,11.83953103,3.481808685,7.298419625,0.2941941605,6.823788509,10.01312211,24.16646004,2.365810126,7.150992006
3979,01:34:28:16,01:34:33:00,5248439298566680341.xml,1899,Cats are very picky.  They don't like everyone. Really?  You're a natural.,5.179063231,1.299378892,3.373222705,3.011093069,17.33967903,1.837334819,2.217812836,2.31598714,3.702742271,11.16369925,27.45663524,0.4263255373,7.149586827
14422,01:24:29:24,01:24:35:08,5264050645694159353.xml,1573,Was it upstairs?,5.178745463,1.228550507,6.204937622,3.468848951,23.27137354,9.683515057,2.812436968,0.8016662933,2.728772163,1.126778405,24.01137233,0.7494134456,7.145061344
8608,01:51:40:20,01:51:42:10,5253646087419594905.xml,1999,And she's got her new top on.  I made that special.,5.177246779,4.474633098,4.273234904,0.8174863039,1.018411981,8.652449772,16.50707871,0.1658781497,9.401904345,3.217887059,27.29680586,9.674024582,7.142098248
18323,00:46:26:15,00:46:32:13,5269245838135402929.xml,787,What?  What is it?  What's wrong?,5.172083154,1.715017781,6.129683182,2.169862669,7.939939633,23.27961305,2.587265149,0.5090525923,0.2956483327,0.713543538,33.64793801,1.068074256,7.136897743
5207,00:44:48:21,00:44:51:10,5251033029316736209.xml,891,"There you go, I've made her day. ",5.169641227,1.919012234,2.454208266,0.9305954436,0.2816491672,4.189881243,13.68873417,0.2707138103,31.39953732,2.799024917,26.78921652,1.448243856,7.133281231
3353,01:04:29:23,01:04:31:08,5248439298566680341.xml,1273,"A what?  No, I...  If this is gonna work, let's get one thing straight - I'm a free spirit.",5.16872406,5.245615236,9.996712059,0.2010754407,2.142606094,13.33295971,2.879038639,9.588407427,8.336266056,5.916979909,25.24457073,0.4654892907,7.126782089
6163,01:33:55:17,01:34:10:03,5251033029316736209.xml,1847,"Right, well, seeing as neither of us  have got work today... What? Well, I thought we could go upstairs  for a little nap. Not now.  You've been yawning since  we got back.",5.166465417,0.645682591,2.276135907,0.924530793,1.046332972,4.153833367,3.373557702,24.46106577,9.131731465,1.958984379,37.13872933,0.2280292101,7.123585045
10678,00:02:10:12,00:02:13:10,5258818087037440299.xml,47,"Oh, good, so I can bring  a service wash in, then?",5.164013058,1.272209292,3.083340414,0.1369556061,10.1028927,34.05198735,0.9162801318,0.07605559612,9.727556705,1.9899882,22.79652166,0.4407157004,7.119404525
13771,00:45:46:23,00:45:48:03,5264050645694159353.xml,922,"Well, it's possible to get  rid of traces. How?",5.160979927,2.371490177,9.654270262,0.7080821497,17.06391066,9.223722994,3.221438825,9.051404253,3.346785977,7.029872015,9.280228496,1.640757024,7.114319503
14738,01:41:19:19,01:41:31:05,5264050645694159353.xml,1889,you and the girls.  How it used to be at the start. Little Lauren.,5.15826568,2.070432009,3.117172997,0.6405659951,2.486304559,6.129986942,10.49598232,0.5566261467,15.68439558,0.4212168697,36.95670223,6.596409678,7.113437355
21228,00:07:17:18,00:07:20:00,5274434588125702436.xml,135,It's like a pack of cards.,5.155549198,1.718077311,17.1215339,4.640220523,5.473413616,22.46758813,0.5521462765,2.245300177,0.8196358848,0.9541656822,26.02320361,0.2930768579,7.112038136
7807,01:07:57:23,01:07:59:12,5253646087419594905.xml,1198,"I love having things  to look forward to, don't you?",5.152146518,0.9348739786,4.502842985,0.3341556592,0.8884351412,0.4007333983,18.56296062,0.1209389681,12.17525348,17.09681734,21.41322112,6.632753611,7.107685506
20274,01:04:35:06,01:04:57:22,5271844722846213628.xml,1244,"Hello, Vinnie, it's me.  How long are you gonna love me for?  I'm about to make  you a very happy man. You're gonna be King of the Vic! ",5.14870137,0.156057002,0.7518588332,0.4027166977,4.691867128,2.094889879,26.47847235,0.05267975747,14.38742012,0.45911883,33.30579567,0.3910594806,7.105371356
19187,00:07:44:02,00:07:45:08,5271844722846213628.xml,157,I ain't a lot of use here!  No.  You're needed here.,5.14818877,4.436477415,4.57713563,7.436156876,8.751170129,17.4513624,6.355387717,2.861207224,2.952302434,0.4681773623,21.53820395,0.6263509393,7.099792361
6421,01:47:44:14,01:47:46:07,5251033029316736209.xml,2105,I shouldn't have eaten that cake.  What cake?,5.147400126,1.713953519,4.828495979,0.7383855712,5.729531117,41.90873104,1.732163876,0.2510493859,0.7345647644,1.258126851,24.09004259,0.5037885904,7.092376798
17779,00:11:24:18,00:11:26:02,5269245838135402929.xml,243,How you doing?  Not too much for you?,5.146113411,1.035807284,4.272462949,0.7793976953,4.436899155,24.77333328,5.819486454,0.108662026,6.664730161,2.908809073,30.16394711,2.449808419,7.086437941
10437,01:41:52:06,01:41:53:24,5256228221757951173.xml,1726,"save you from yourself.  And here I am,",5.145579576,3.140054986,10.37082627,0.8478025161,1.721226851,49.33087528,2.755920589,0.9932449609,7.666575462,1.41348375,5.944840252,1.380543113,7.085540146
17741,00:08:46:03,00:08:47:19,5269245838135402929.xml,205,"Just as well that gun's at the  bottom of the canal, then, innit?",5.139267445,4.010894407,6.684983484,3.736719657,3.182629455,38.04973501,0.03198900085,7.163550168,0.03398602159,1.640353873,18.75868523,0.02524145413,7.085130364
6274,01:39:14:11,01:39:21:14,5251033029316736209.xml,1958,I just wanted to say thanks  for being so cool about me losing it last night. Don't worry about it.  But I do.,5.137553811,2.650405806,4.653028361,1.604628408,12.58141905,32.619461,3.384849429,1.603239089,2.592178825,0.8902261779,14.24595153,0.2932655066,7.077345997
20091,00:55:40:19,00:55:42:16,5271844722846213628.xml,1061,What?!  How did you get her number?,5.130073056,2.467407774,4.804885499,0.3159683081,27.27418399,4.464159898,1.246951986,0.04144353402,1.790176369,0.9537037555,29.56478953,0.8355768025,7.077151537
69,00:04:15:03,00:04:18:07,5245830105934359183.xml,70,So you don't care whether  you have a son or a daughter?,5.121871084,0.4537852905,3.030822314,0.3044281458,5.429500625,0.5596658997,20.81777006,0.0862037394,3.281646185,0.3786517633,32.96418047,18.81547809,7.067255676
13827,00:49:17:14,00:49:20:17,5264050645694159353.xml,978,Guess I might as well try out  for Oxford after all.,5.119911954,1.889559509,4.252164513,1.141468596,11.40129295,28.43362373,2.463465929,0.4349130131,2.388533112,0.1844289643,22.46092272,0.3042979166,7.064370066
9814,01:03:58:16,01:04:05:09,5256228221757951173.xml,1103,"Congratulations.  I know my place, then. Nod, smile and sign the cheques.  I'll leave you to it. ",5.11604026,2.992361281,5.076013021,0.5581590794,7.967977032,8.033211172,7.79151395,1.185598746,9.001380801,14.83981356,20.3435998,0.9302267432,7.064291835
14750,01:42:49:23,01:43:01:16,5264050645694159353.xml,1901,We always had that special thing.,5.107155815,0.1653154951,0.1028872933,1.370584868,21.30017522,0.08422052884,34.85049307,0.164326339,6.146873385,4.434451237,14.45015144,1.102372333,7.063098252
7354,00:42:38:19,00:42:42:24,5253646087419594905.xml,745,"If you're gonna keep people waiting,  you should have magazines that cater to all tastes!",5.105319247,4.91047854,8.216489702,0.9237280246,4.879149556,6.489872985,11.75358221,0.2143664546,4.330223277,12.92830244,18.42949069,5.953398347,7.060530782
874,00:47:41:00,00:47:58:18,5245830105934359183.xml,875,"I'm sure they write these  instructions so it's impossible to understand them. Maybe you need to be  able to read first. If I were in your shoes and had  someone trying to help me, I don't think I'd be so narked about it. Because you really want  to help us, don't you?",5.103926361,3.566394821,3.342532422,3.998384133,6.233614281,25.25715858,3.661832958,1.252565863,3.923677169,5.264467858,21.65552878,2.920531332,7.057788968
13877,00:51:50:05,00:51:53:22,5264050645694159353.xml,1028,"Who's playing games?  You both are! You're the only one  he really cares about,",5.103011802,3.01505927,8.343489319,1.344384531,10.02506559,3.832783058,24.35491681,0.5034253746,3.997849971,2.444095407,14.08642375,0.5686754733,7.046157122
20883,01:41:18:15,01:41:21:20,5271844722846213628.xml,1853,"I know it sounds  mental, but this accident was exactly what I needed, Bradley. ",5.090073124,0.3607152076,2.571225259,0.1559949231,3.07171458,49.41622007,0.02924848231,0.130919962,0.3761579795,0.0537976058,24.66858912,0.1739987172,7.045724243
886,00:48:35:19,00:48:47:24,5245830105934359183.xml,887,"All right?  All right, Rox. Can I get a pint please. Yeah, so she got it then?  What?  Bianca, she got the ��500 for behind the bar? I don't know. Right, I won't hold my breath. ",5.086534843,1.144752871,7.545105144,0.5916631892,8.000957072,22.25375703,0.9603814222,0.1483371893,10.10682374,0.8257214818,28.36939073,0.214847289,7.044514269
2804,00:37:57:20,00:38:03:03,5248439298566680341.xml,724,"They can all be in the photo  with you...and who knows, Billy?",5.085978284,1.413670942,2.856816035,0.6164515531,6.431755967,4.000491686,11.81824058,0.06329917372,11.35198429,4.783283919,36.55657673,1.324737966,7.041154802
22088,00:55:44:21,00:55:47:20,5274434588125702436.xml,995,"You have to be, to protect those  kids that you love more than anything. Yeah.",5.08310087,0.911194196,1.541627105,1.168158973,10.83934709,29.7503584,0.112568622,0.2903056168,0.1309911569,0.02161122859,40.13362551,1.11918129,7.033635676
15268,02:14:42:18,02:14:45:06,5264050645694159353.xml,2419,Maybe he needs a bit more attention.  You know what blokes are like.  Need to be the centre of the universe.,5.081889033,4.643243,2.424382921,1.716918703,6.028641611,18.97765714,16.70046002,0.08167643403,2.982329763,1.853480693,25.53752613,0.9482667595,7.031089813
14586,01:33:43:15,01:33:47:23,5264050645694159353.xml,1737,He was saying provocative things.  He was calling you a slag! My blood was boiling.,5.080665275,11.93218632,10.18453918,3.299115244,1.863898426,13.99483517,6.913811713,2.271825232,0.01042823023,7.61801675,23.48719764,1.952075213,7.026366889
16904,01:19:50:05,01:19:51:14,5266645664934403562.xml,1473,Five minutes?,5.076024309,2.865712676,8.126124516,2.664564673,15.48477311,7.48551707,4.07447964,3.103532009,8.245571181,2.451735511,23.78577328,1.600477397,7.023280859
3637,01:16:50:16,01:16:52:00,5248439298566680341.xml,1557,Do us all proud  an' get it in the photo.,5.075306818,1.461717987,2.77594192,0.6375777042,17.29155564,1.350892056,11.98482737,0.07654460229,3.779649585,4.863711298,25.6525588,2.736116648,7.020804286
489,00:28:37:12,00:28:39:18,5245830105934359183.xml,490,"Oh, the eye of the tiger.  Keep your guard up...  Just grow up will you and go and get me a coffee.",5.073064566,3.57201758,10.74326292,3.211991698,3.291202325,29.31858629,1.671726257,1.970736321,0.3187715309,0.5247863894,25.83871388,0.7311940193,7.019079477
10081,01:20:18:18,01:20:23:06,5256228221757951173.xml,1370,"Well, looks like you've got yourself  a job, matron of honour!",5.067653954,1.075279457,1.514930865,0.7113298355,7.919590786,0.20177804,45.24990916,0.00259030825,3.383792751,0.04671677307,19.92767966,1.170597672,7.016393542
17561,00:01:32:08,00:01:34:01,5269245838135402929.xml,25,It's not easy for kids.,5.066813901,3.484755214,0.7767025521,2.71698248,32.16809106,15.81985089,0.04100215738,0.7803793661,0.2852840465,0.05874721392,23.8284142,0.08707319386,7.015245408
17687,00:06:39:04,00:06:57:02,5269245838135402929.xml,151,"Doing an all-nighter as it happens.  Why?  You asking me out?  No, no.  No, I was just trying to do  you a favour. Go on.  Well, you see, I run a curry stall on Bridge Street. And today we've got a special offer.  Free naan bread with every order.",5.062058941,1.217442049,2.235616278,1.600284588,11.81593028,24.92836347,1.606465317,5.988430128,1.64224064,1.848777104,26.31054401,0.8201584965,7.012300938
9448,00:43:08:12,00:43:11:17,5256228221757951173.xml,737,Just some things about Jase?,5.061731115,0.0284009045,1.760939835,0.5635143109,27.43119755,2.117847458,0.8935404941,0.5203068964,1.144602103,0.3548766207,21.10223925,0.005130790523,7.01116845
16768,01:11:22:00,01:11:24:03,5266645664934403562.xml,1337,You can do your homework  when you get back.,5.061706528,3.070838969,6.798781902,2.007846616,9.524164394,13.27307841,2.974654175,3.791058891,7.509423494,5.114930682,22.85211563,0.8817342669,7.01084584
10776,00:05:29:16,00:05:32:14,5258818087037440299.xml,145,"Oh, so you're gonna get  on a train home now, with no money?!",5.059590191,4.343723368,14.05273616,0.6342505747,2.959383801,32.73715442,0.01654808439,25.79777092,0.3351145866,0.1132666692,3.531772792,0.02532668412,7.005755603
11663,00:52:16:12,00:52:19:22,5258818087037440299.xml,1032,I care about you.  Nah...,5.056903139,2.08176659,1.744832909,1.722098149,10.07731488,11.60659152,9.717965126,0.7614029963,5.915233791,1.560083739,35.413095,1.582279801,6.993546337
10221,01:28:41:17,01:28:43:06,5256228221757951173.xml,1510,Ben doesn't need backbone.,5.055486038,2.69912279,3.467704821,2.062278561,12.7604966,13.92362553,5.723527819,3.52444616,2.435803693,4.25532762,24.49415445,0.473713316,6.990673393
19930,00:47:45:18,00:47:50:16,5271844722846213628.xml,900,"Well, we were just wondering  if you'd thought of a name.",5.052451417,2.588804282,11.04064271,3.744925238,15.77846736,12.90171279,4.263901338,0.06542984932,4.297183156,4.876316339,9.090382755,12.34559536,6.989130378
18163,00:34:50:24,00:34:56:00,5269245838135402929.xml,627,That's what the plan says.  That's  what I'm going to tell the bank.,5.051485077,3.771729153,10.35099372,2.758370407,4.329435915,5.407260358,6.630989164,1.430249145,8.033804074,16.08496472,15.21272612,5.022420883,6.982384622
19398,00:19:25:10,00:19:26:09,5271844722846213628.xml,368,"What about me?  Well, it's a bit late for you to have kids, innit?",5.040060729,0.8328303853,5.709445886,0.3971830406,3.117467098,17.70433724,0.7879319601,0.2569244853,5.067802593,0.2371545299,42.60843039,7.614504695,6.979305297
6956,00:20:05:12,00:20:07:02,5253646087419594905.xml,347,What have I got to stay here for?,5.035186559,2.157639578,15.50819419,21.50862604,5.192216322,14.02018809,2.151825279,1.764077093,2.190610897,1.302803904,13.7331419,1.015864238,6.978590786
155,00:09:48:08,00:09:50:02,5245830105934359183.xml,156,"They're helping me out, they're up  for it. But you're the manager.",5.032386258,3.601026624,4.566937014,0.6939632948,6.300502807,19.50012231,7.916802168,0.2641874906,7.699677944,4.34989024,22.78269792,1.179493442,6.978540123
15492,00:02:42:06,00:02:44:18,5266645664934403562.xml,61,Mum?  Is it the police?,5.02274856,0.1438158881,1.763969054,0.8027295526,35.32971007,0.3120731139,0.2896693069,1.074670197,0.1564934535,0.08656576043,38.10262823,0.0233319425,6.978034228
3069,00:50:28:14,00:50:31:00,5248439298566680341.xml,989,Just like we're all going to die.,5.02031222,0.7917036228,3.807043303,1.94984792,10.08387785,50.01987273,0.1340116491,1.634414148,0.09431887418,0.7725155912,11.65953517,0.01326151891,6.973371655
9157,00:25:57:10,00:26:08:09,5256228221757951173.xml,446,"Who are you, Suzy?  Are you who I think you are?  Hm?  A kindred spirit?  Or is this all a wind-up? ",5.014664307,0.5607407079,6.795171537,1.401348934,2.753568113,6.426900163,2.791381441,0.202598922,10.91421761,3.969979472,21.67026913,0.4562843218,6.972378492
606,00:34:28:14,00:34:43:02,5245830105934359183.xml,607,"I can't stand being with the woman  at work, why would I wanna go round there? It wouldn't just be us, would it?  I'm not going.  Let's say they've invited us to stir  things up, knowing we won't go. I ain't.  But if we go, it shows we ain't backing away. It shows we're together  and there's nothing",5.013118312,2.98720219,11.52661383,2.372299477,4.931755587,18.5187583,2.871203236,2.237691175,1.951637808,0.9962552413,29.01075125,1.561151147,6.971948594
9470,00:44:10:08,00:44:19:10,5256228221757951173.xml,759,"Ello, Dot.  # ..can't take my eyes off you  # You feel like heaven to touch  # I wanna hold you so much...  # ",5.008736625,0.8779239589,2.513244152,0.5798847545,2.406339157,2.497418109,21.1122781,0.02192169189,13.40465471,1.847855095,32.45828533,5.122720003,6.961175054
22599,01:23:19:05,01:23:22:08,5274434588125702436.xml,1506,"Whore.  Tony, what's wrong?",5.006870255,5.486281089,13.02598417,0.9929873049,6.080971174,11.68478581,1.129120588,6.092476204,0.0399904215,1.189243868,29.77550793,0.1413175743,6.957311928
