,transcript,filename,unique_id,begin,end,extramarital affair,get divorced,illegitimate child,institutionalized for emotional problem,serious accident,murdered,attempt suicide,blackmailed,unfaithful spouse,abortion,score_max
1036,"Ahh, at last!  We'd almost given up on you. Lauren didn't feel too well.  But I managed to persuade her.",5266645664934403562,1879_5266645664934403562,01:42:24:21,01:42:28:00,0.13362459333202173,0.10430224890218938,0.22441236421269647,-0.108504587285486,0.2056874648768181,-0.009930642041132406,1.321418442487473,-0.1080873806767029,0.3298550560891237,0.5141485281851293,1.321418442487473
1037,Half a dozen witnesses  say she threw the first punch.,5248439298566680341,860_5248439298566680341,00:44:41:02,00:44:43:06,-0.4243790440611336,1.3186353637226607,-0.4282863305917415,0.7211405857943699,0.8296951619042224,1.1132053578136694,-0.2521212887880814,-0.3454611596932121,0.8417512664947527,-0.27729821529667614,1.3186353637226607
1038,"All families have got problems.  Yeah, and you're the problem  in this one.",5264050645694159353,1414_5264050645694159353,01:15:08:23,01:15:12:11,-0.028990998336844483,0.10457155555055025,0.8356257975518319,1.3184436116839768,0.3907591531855282,1.0344939544735834,0.00768684777163272,-0.08961408328302296,0.05830426276008085,0.03784461055112375,1.3184436116839768
1041,"We can go now, tonight.  There's nothing stopping us.",5264050645694159353,1967_5264050645694159353,01:46:24:23,01:46:30:15,0.6158801362036681,0.407686561685372,0.17112198207045315,-0.04356257381960225,-0.1112371485790676,0.26202459722440796,0.13743774410517226,0.13836372791718457,0.0942152035157286,1.314914216365758,1.314914216365758
1043,"I've done you a favour already,  Jack.  A big one. If anything, you probably owe me.  Absolutely. And I'll pay up.  Whatever you want... ",5269245838135402929,745_5269245838135402929,00:42:47:22,00:42:56:11,-0.2641767508004309,-0.12011468345254767,-0.2734735495394329,0.024271033718351043,0.19522015532027479,-0.04029120443967546,0.010358106736290095,1.3077543557848428,-0.29177924279274214,0.23655956884514465,1.3077543557848428
1054,"You OK?  Yeah, yeah, I'm fine. You not had any more grief  from the Addams family? No, I can handle them. Plus, I try to keep my public  humiliations down to once a week.",5258818087037440299,1197_5258818087037440299,01:00:22:24,01:00:33:01,-0.14071413219792414,0.3475071001191123,1.2761904113865727,-0.27512755620506335,-0.2067942915108822,0.036277727775234976,0.28209357607324514,-0.17213117096124078,-0.10493912013307238,0.4635380609096333,1.2761904113865727
1057,"Cheer up, Abs.  Maybe Dot'll teach  you to turn the other cheek.",5248439298566680341,1740_5248439298566680341,01:26:40:13,01:26:42:04,0.07768617324390105,-0.08628015355320297,1.1129827628201483,0.5035962807160476,0.043154590924089097,-0.1864288001183114,-0.33504729575540426,0.38731048229189735,1.2707846970495003,-0.05783941365797601,1.2707846970495003
1061,"Oh, hello.  I didn't hear you come in. ",5248439298566680341,1931_5248439298566680341,01:36:52:11,01:36:54:19,0.20200708164327594,0.4349126048263121,0.8836448838483576,0.6400808193135629,0.7219120841594808,0.7295022583446461,1.2489701969171563,0.07145972734890245,0.2337309737511927,0.4694711757035606,1.2489701969171563
1067,"Just go upstairs,  get the rest of your stuff.",5264050645694159353,1942_5264050645694159353,01:44:56:21,01:44:58:13,-0.37647314984552627,1.2433612167930936,-0.2655142922971081,-0.09296050049996049,-0.22776304439519593,-0.1514898345325444,-0.3220919067171759,0.10434769060108044,-0.33054140632040196,-0.28456019073613326,1.2433612167930936
1070,"But we should be supporting  each other, shouldn't we? Not making things worse. We just need to keep calm.  You know,  act normal.  It'll all blow over.",5266645664934403562,1699_5266645664934403562,01:32:34:20,01:32:39:15,0.3026909850699857,-0.1637504231090925,0.24481571646009428,-0.19690220444201392,0.18332794942479158,0.3753122168866566,0.14242158730615184,-0.11854128529139785,0.002508276126197229,1.2389297890522968,1.2389297890522968
1075,"So you and Tanya,  it's going all right? Why not save the polite  conversation for the others.",5245830105934359183,976_5245830105934359183,00:53:31:06,00:53:39:02,1.2370706029529115,-0.34433073469863656,-0.4017913624162591,-0.2902892196452822,-0.26751697555649934,-0.2718058156187582,-0.22314038279084317,-0.23313487115099746,-0.21396118417966212,0.6456858100903908,1.2370706029529115
1080,"The only people that know  about this gun are him, me...",5264050645694159353,1435_5264050645694159353,01:15:57:23,01:15:59:19,-0.5469542991090466,-0.3852567975514005,-0.4606806283828618,-0.5366612801273477,0.9576085162241132,-0.023742177423147114,0.9508312779464567,1.2299656673770154,-0.4993706277910298,-0.39184523964017515,1.2299656673770154
1083,He's worried I'm going to  break down in floods of tears?,5269245838135402929,1062_5269245838135402929,01:01:52:21,01:01:54:16,-0.0061222363283453445,1.225965343544175,-0.04058508559691539,0.786258798231256,-0.05523674987637861,-0.10073998078072383,-0.2932608100906771,0.33992964558184274,-0.15621092042552912,-0.03366812956587803,1.225965343544175
1086,I'm gonna go. ,5271844722846213628,1532_5271844722846213628,01:20:33:16,01:20:37:12,0.32968062658164965,1.2214532892342023,0.20905334781721482,1.1944940859474982,0.34166562648560755,0.2274492637723724,0.7679577859128339,0.0005040926447268888,0.20487372971743595,0.4489398667683654,1.2214532892342023
1087,It's like she's given up  or something. Given up on what?,5248439298566680341,1350_5248439298566680341,01:07:45:10,01:07:47:17,-0.12430268463561375,1.2186282067327074,0.028885890558603206,0.17688560182971436,-0.20763314503962094,0.21459189028056788,-0.027279503015909402,-0.32065922778590755,-0.1714809564874415,1.1636548374212394,1.2186282067327074
1090,"I missed you, Oscar. ",5274434588125702436,313_5274434588125702436,00:18:25:09,00:18:27:04,0.5329109680598338,-0.34864944306079965,-0.38682443642109404,0.3863471432467361,-0.15325936314329797,-0.2091236813419412,-0.08897071263260077,-0.27662401094822425,1.2002356881269034,-0.3043631566809963,1.2002356881269034
1097,"All right, it's sorted.  What, just like that?",5264050645694159353,1994_5264050645694159353,01:48:06:13,01:48:11:19,-0.034726907365547455,0.2659178855941836,0.3999213615082727,-0.0701630836126645,-0.221371086311697,-0.12032360220791473,0.1886536991912382,-0.3429722139222052,0.15291297194982226,1.1716022919956997,1.1716022919956997
1104,"Yeah, they're upstairs.  Why? ",5258818087037440299,1459_5258818087037440299,01:13:07:06,01:13:10:00,0.9181661166776681,0.11487860065482534,0.5799776800723053,0.7037067920947542,0.3002179541348036,1.1597027317705937,0.47335952645125334,-0.11396666553269924,0.7583690268996104,0.03462748665095729,1.1597027317705937
1107,Tanya's gonna twig sooner or later.  You're way off the mark.,5248439298566680341,1817_5248439298566680341,01:30:14:22,01:30:18:04,0.07567277719017257,-0.05262526188824332,0.40378553465870065,0.021084221058588145,-0.03767195282588606,0.016121972548931798,-0.028712394092917728,-0.22411244783336784,1.1538608294140706,0.4934722664016282,1.1538608294140706
1108,I went over the Vic.  She said she'd seen you.,5264050645694159353,1679_5264050645694159353,01:30:59:24,01:31:01:09,0.7208028376049386,0.796195938099652,-0.2730529931099131,0.5033003130538438,0.8783816594830969,0.8301977390752934,0.856432813927593,0.4869657635795933,1.152872442074945,0.1377385053816708,1.152872442074945
1110,"Max, what are you doing here?  I've just come to help my daughter  with her campaign, in't I, Lauren? I did try to get him to go.  I think you should leave, Max.",5258818087037440299,1066_5258818087037440299,00:54:20:15,00:54:28:07,-0.11711072986658319,-0.012652539735614973,0.4987170760763023,-0.0757455197879529,0.22341126457807745,0.5924918164889668,-0.08821298816450827,1.1499878192771888,0.7603693474091754,-0.11254661982318855,1.1499878192771888
1112,"I've got two staff off with the flu,  and Ronnie's messing me about.",5248439298566680341,1731_5248439298566680341,01:26:12:05,01:26:15:04,-0.32125322844334125,-0.026271539200350066,-0.2937350700821292,0.3181923492047206,-0.29085502561042015,-0.15600697162640687,-0.2772229516356386,0.3157725706682807,1.1485865631997614,-0.354071594460891,1.1485865631997614
1114,Don't look very scared to me. ,5245830105934359183,1241_5245830105934359183,01:07:52:20,01:07:54:14,0.09568436639070824,0.2862590522771704,0.6438977210860688,-0.05424133842802498,0.19967049985199029,-0.15136849082483908,0.3050500603288544,-0.3282830459207944,0.04719138298640924,1.1452022677160976,1.1452022677160976
1127,"School trip to France.  I'd say the word was ""ironic"". I hate this, Jack.  I hate lying to the kids. I just wanna tell them the truth.  I know.",5253646087419594905,82_5253646087419594905,00:05:20:03,00:05:32:14,-0.5083216477399446,-0.06844975269594279,1.1210018696030695,0.16539729575154366,-0.23417186235356638,0.6684744720044545,-0.08567413513283116,0.161303675198545,0.4171589667805648,-0.18194265171778212,1.1210018696030695
1129,Maybe I should  spray Max while I'm at it. You let him get to you too easily.,5245830105934359183,1060_5245830105934359183,00:57:50:07,00:57:52:19,0.04513787148274015,-0.25737213410145526,-0.2422352903474617,1.1120517776115548,0.9571910353607181,0.6122160180056778,-0.08243940974011174,0.4322191378334067,0.2785197680642883,-0.019411800587492048,1.1120517776115548
1135,So what about Mum?  Does this mean she can come home?,5271844722846213628,1611_5271844722846213628,01:25:50:16,01:25:51:14,-0.37932863221386476,-0.3702426897444824,-0.3462785402009291,1.100231381833668,0.8639875493619272,-0.22570214868156474,-0.3528425428699235,-0.2900119367468225,-0.3772419958058114,-0.38758510371140786,1.100231381833668
1155,Penny can come down  at the weekends. I got them to chuck in the chickens.  Eh? Just in case he wants to run around  with them when he's toddling. And I got these for the girls. ,5258818087037440299,170_5258818087037440299,00:06:40:19,00:06:49:21,-0.5203968187451778,-0.38322141089453554,-0.2903022270101855,-0.5471058809226005,-0.2922624456425012,-0.25828222111303645,-0.37009366439207614,1.023400014622232,-0.5047863117868627,-0.38566119551019995,1.023400014622232
1160,"Hello.  Yeah, speaking. ",5266645664934403562,1594_5266645664934403562,01:26:13:09,01:26:18:19,0.39493233824711493,0.5527675437778599,0.24760925595826688,-0.05712136346043059,0.4190331035420176,-0.1388601566422561,1.015262757666732,-0.04511423913259874,-0.010628093685113105,0.802813976495161,1.015262757666732
1164,And don't disappoint me  any more than you already have.,5264050645694159353,1965_5264050645694159353,01:46:10:14,01:46:15:06,0.13502485456472763,0.09754250634855746,-0.23685909318288126,0.7613583130400897,-0.09175874423005712,0.013656320022305374,-0.06238336988713114,0.24725091133253654,0.3544172286971148,1.0074210517252677,1.0074210517252677
1166,"Well, then.  There's enough space.  No, I couldn't do it to you.",5274434588125702436,685_5274434588125702436,00:37:57:21,00:38:01:14,-0.13978851342770315,-0.09634125100771586,0.3936845711176799,0.07510822384040126,-0.21094806785345194,0.17557724813205638,0.9952208430416278,0.08656776550287515,0.20389829796129352,0.05498203965023376,0.9952208430416278
1182,Her fella's getting out  of prison today.,5245830105934359183,1559_5245830105934359183,01:23:59:09,01:24:01:21,0.19810307317491557,-0.33006983999928957,-0.45619711103231164,-0.2997297432799927,-0.2881112253075646,-0.2705200404929233,0.006922542779290624,-0.27254753604485743,0.9629619806422692,-0.37253033007077413,0.9629619806422692
1187,"I've got a stag do tonight so  it's gonna be a bit of a late one. Geezer booked last minute,  so you know...  Fun an' games, eh?",5248439298566680341,1161_5248439298566680341,00:59:37:01,00:59:43:14,0.9541084913637553,-0.3910541517175028,-0.3123385644612111,-0.5441396225885874,-0.29793414312926253,-0.2364287151208388,-0.38144623101091274,-0.15235554093669262,-0.4952727762214708,-0.36298706002182163,0.9541084913637553
1188,"It's gonna be hard handing them  back. No, it won't.  Can't wait.",5271844722846213628,1228_5271844722846213628,01:03:46:18,01:03:48:12,-0.389190141607612,-0.1565533398204056,0.0975689819000501,0.9540737943887639,-0.20360566365059105,-0.2858395891490855,-0.3645764461987862,-0.2204089343120658,-0.12098162611065776,-0.32516543188902847,0.9540737943887639
1189,"So there IS, then? ",5258818087037440299,523_5258818087037440299,00:25:13:24,00:25:16:24,0.38987561487551,0.2137705036063052,0.8486353902332717,0.952757753704072,0.2180718963142537,0.739861109375849,0.5915120921155524,0.04158414449032419,0.06119787340421849,0.28293899949870704,0.952757753704072
1192,You what?  Yeah.  It'll be a good way of getting the girls on board.,5258818087037440299,1166_5258818087037440299,00:58:32:15,00:58:36:20,0.6993391195363766,0.7106133897368591,0.811682323028457,-0.16103522679983853,-0.23761647509710512,0.11033813732752382,0.05418128876078306,0.7984799969370051,0.29625585365308954,0.9250373527962638,0.9250373527962638
1197,They've been in London a week  and she only thinks to call me now. It's their their last night tonight.  I'm stuck at work.,5248439298566680341,1693_5248439298566680341,01:23:39:09,01:23:45:01,0.9172697713741222,0.3651363121819899,-0.3524201237275845,-0.4986005103340603,0.10400345721739764,0.1533687519464129,-0.016492963173340387,0.2188017716435362,0.30161199270094025,-0.1336232146908467,0.9172697713741222
1200,She's just given you your alibi. ,5266645664934403562,552_5266645664934403562,00:27:59:19,00:28:01:03,0.5079233842873409,-0.0018656807063598235,-0.35705316775643314,-0.39658088476915015,-0.2109840141187306,-0.21469617082523362,-0.34045434138954117,0.905108513160761,0.8438510385749358,-0.17769428926410438,0.905108513160761
1201,I'm not sure I know myself  these days.,5258818087037440299,517_5258818087037440299,00:24:32:24,00:24:35:16,0.35634092097810116,0.5667324071250729,-0.017131089590152835,0.9031864995050022,-0.11845970736305982,0.19572240891683038,0.20072941917463727,-0.26732675311121573,-0.13893260772840232,0.13987511757727925,0.9031864995050022
1205,"What did you do?  I'd really rather not talk about it. Oh, come on.  I'm not letting you  get away with that.  Tell us. It was nothing.  Some nutter lobbing petrol bombs around waving a shotgun.",5248439298566680341,587_5248439298566680341,00:30:43:17,00:30:53:16,-0.08429587463773956,-0.3603077340220529,-0.21064226897949298,0.36164957401745174,-0.28440399298649904,0.15823499626258367,0.8935278799442169,0.8618815659148656,0.885247727965872,-0.32082911514798024,0.8935278799442169
1220,Bradley tells me  you're missing something. What you talking about?,5248439298566680341,465_5248439298566680341,00:24:26:21,00:24:29:08,-0.11335181059432116,0.11790477148189153,0.19542755363100506,0.8682466680307449,0.3132342743614223,0.07929689903901094,0.3272626319859499,-0.21699809867832773,-0.10444750682858507,0.135656160359371,0.8682466680307449
1225,"Few essentials.  You don't know what I wanted. I ain't been wrong in the past.  What's this? How are the kids?  None of your damn business, that's how they are. What's that?  He's moved back in.",5274434588125702436,673_5274434588125702436,00:37:15:10,00:37:28:07,-0.4228803559505119,-0.0969599630641486,0.8532738027951784,-0.290663694477726,-0.26072283010319613,-0.19230143148838358,-0.05039625798850113,-0.24914235500948423,-0.30214927309150313,-0.17978436871077288,0.8532738027951784
1227,"Well, I been away long enough.  You were better off where you were.",5274434588125702436,317_5274434588125702436,00:18:32:20,00:18:34:10,0.1777344301414126,0.8499341934781177,0.13553144306827083,0.27436241820769586,0.2922647670379601,0.7627897898896646,0.4260583324726777,-0.18012147788385072,0.16483173199113405,0.7590430480684942,0.8499341934781177
1232,It's your civic duty  to help the police?,5269245838135402929,1094_5269245838135402929,01:03:44:14,01:03:46:01,-0.528096253281785,-0.39607592119747004,-0.45347345049136983,-0.5404418929949351,0.8378199195039878,0.4829310972434523,-0.332785252596813,-0.3973730165332335,-0.5158599115499906,-0.3934048140855658,0.8378199195039878
1237,"Oi, you gotta be quicker than that,  mate. Go on then, go and get 'em. I've got all this French food -  the works. I was gonna do a little French night,  you know, get them used to the idea.",5258818087037440299,980_5258818087037440299,00:49:14:18,00:49:24:04,-0.27614287814229926,-0.23129662211031352,0.019576872527868196,0.5455446197728475,-0.09874877014774454,-0.053989002379697934,-0.2754014721651161,0.8242668127941337,-0.013567613324552343,-0.30670099011291535,0.8242668127941337
1238,"No, you didn't.  I just wanna do  things properly, that's all. All right, fair enough.",5258818087037440299,429_5258818087037440299,00:21:01:22,00:21:04:06,-0.2028066183556201,0.8234445867231074,0.6977650879191947,0.5321692285413744,-0.1634839733059878,0.061807615336779205,-0.05013942470688748,-0.24864230919401237,0.48070561749475155,0.044081873921035686,0.8234445867231074
1240,Slater.  Stacey Slater. ,5269245838135402929,980_5269245838135402929,00:56:30:15,00:56:33:02,0.8195110706427197,0.024260957351069715,-0.2674069425613423,0.7578811091617025,0.7604185846906736,0.409265839986271,0.4851287820195951,-0.1422399139282568,0.5775725224287903,-0.06627855406315639,0.8195110706427197
1243,"Bradley, it's me. ",5271844722846213628,1111_5271844722846213628,00:58:13:20,00:58:19:08,-0.39725440445332716,0.3686238860243879,-0.43751077593539234,0.8107146660851074,0.7029860396728381,0.004458137599770399,0.7360650461440734,0.03507059203817482,0.2011439195160211,-0.15996159795199646,0.8107146660851074
1244,"Me and Jonno, ",5248439298566680341,1989_5248439298566680341,01:40:55:06,01:41:00:02,0.8035855626272166,-0.23647209709769323,-0.3993551321749301,-0.2557041165670635,-0.03715891580401022,-0.221991742655769,-0.1714276945418628,-0.27256293032329165,-0.13589218506299028,-0.29716558069105997,0.8035855626272166
1247,"Sort of.  Right, I'm gonna nip to the club.  I'll see you back in the house. All right, darling.",5245830105934359183,1563_5245830105934359183,01:24:11:04,01:24:17:24,0.8023211962482589,-0.14744935849557342,0.09747009845981085,-0.22317884354735096,-0.2167125993793162,0.3186247559190399,-0.1422284862813741,0.21886367530257309,0.8004532760679542,-0.3235473371256937,0.8023211962482589
1249,The offer's been accepted.  Sssh!,5258818087037440299,168_5258818087037440299,00:06:27:07,00:06:33:13,-0.23172301058267777,-0.06643487580498457,-0.42266942285507625,0.7989437092249223,-0.2697439465156926,-0.28051829850102594,-0.35701773184026825,-0.18426246880865532,-0.4056661551283296,-0.09762832147524601,0.7989437092249223
1253,Maybe it ain't like that for you. ,5245830105934359183,984_5245830105934359183,00:53:57:13,00:53:58:16,0.11404369516372335,-0.050538047453237374,0.1685353551649533,0.07444192206318766,0.005426874004562286,-0.18130133660319,0.16177551173662272,-0.3358520219387594,-0.2182274952863568,0.7912049120103195,0.7912049120103195
1262,"So you don't think  I've got a chance? I don't know. It's just, you could do all that,  and at the end of the day it's just a popularity contest.",5258818087037440299,329_5258818087037440299,00:14:30:21,00:14:36:05,-0.3159086561878032,0.11875619442221368,0.29478561975040707,-0.1417197579294972,-0.29418401279156176,-0.11406154022029151,0.3640043744697824,0.7724883905273734,-0.18378424468260754,0.40254767161025073,0.7724883905273734
1263,Perverting the course of justice? ,5274434588125702436,1418_5274434588125702436,01:17:26:20,01:17:28:16,-0.35316301817398854,-0.28055038930887266,-0.02611858096300259,-0.46683141242711906,-0.2977381024471895,0.7319590142569115,-0.37778366608484365,-0.2945148914744772,0.05108165964095638,0.7718829136787244,0.7718829136787244
1265,"Come on, the pair of you.  Why? Well, we've got a surprise for you.",5258818087037440299,376_5258818087037440299,00:17:04:06,00:17:09:04,0.2698670179592615,-0.07341775958824144,0.4675444648064582,0.2430590937910889,0.022985193918951385,0.10617520093747394,0.770891301668102,0.5531466062560974,0.3495537781058665,0.36813637023342693,0.770891301668102
1268,Why have you changed your shirt?  I got coffee down it.  Totally  ruined it.  You smell gorgeous.,5264050645694159353,1675_5264050645694159353,01:30:49:07,01:30:53:04,-0.5406793614525115,-0.3727857374551004,-0.4523749555701302,-0.3852000396718184,0.7676234417561102,0.008476011636576334,-0.3743881720668852,-0.3198341527734956,-0.4494271712166942,-0.37783619251361755,0.7676234417561102
1270,"Cleaner that way, less messy. ",5269245838135402929,1124_5269245838135402929,01:06:17:08,01:06:21:22,-0.06583219214056278,0.7590440787584493,-0.05434510225528141,-0.47822611540289767,-0.28471594092371144,-0.2393382857834091,-0.26028098217855733,-0.38982805325715936,-0.30539937729810196,-0.07524821468155053,0.7590440787584493
1275,I arrested him.  It was years ago.  I was too young to know better. You are incredible.  Where's Abi?  I want Abi to see this.,5248439298566680341,588_5248439298566680341,00:30:53:17,00:31:01:21,0.034619502604014016,0.07248116421324367,-0.17722155019529018,-0.2656025536116529,0.7249982923051365,-0.07520513556384854,0.6404621292471546,-0.052294293866955624,0.7494648321153501,-0.1745793715451622,0.7494648321153501
1276,The point is I'm having  my own crisis at the moment. I've got paying customers  rocking up in an hour.,5248439298566680341,1366_5248439298566680341,01:08:19:12,01:08:23:07,-0.33681712668493674,-0.031077766189450438,-0.41015872877380805,0.7456855935149873,-0.28246426898276566,-0.22904993278079402,-0.22658312988420318,-0.3601683051796277,-0.4142791852805036,-0.3530034731599394,0.7456855935149873
1279,"Well, it's possible to get  rid of traces. How?",5264050645694159353,922_5264050645694159353,00:45:46:23,00:45:48:03,0.7294103912540033,-0.06616112341172914,0.29798127792231677,-0.3177673534580593,-0.02833992698006584,-0.22737764093328533,-0.18304718894843375,-0.35520408772205647,0.07860270462645302,0.5471914314044417,0.7294103912540033
1284,"OK.  I did threaten him.  All right, I pointed the gun at him, I scared him, but I meant to,  all right.  And he's got the point. He ain't gonna bother you any more.  All right, we're free to go.",5264050645694159353,1966_5264050645694159353,01:46:15:07,01:46:24:22,-0.4147505885693318,0.04213234948329024,-0.16056433653674715,0.42916773795592483,0.044641020056011504,0.5300105542666936,0.2597643387115028,0.7237729631757314,-0.32805194535621357,0.010692922819835705,0.7237729631757314
1285,"You said you were over at the club.  I was, I popped in to the Vic on the way back. To see Ronnie?",5264050645694159353,1685_5264050645694159353,01:31:10:23,01:31:13:09,0.4105514231579282,0.3172886436716613,0.027344252728367085,0.06556447357659952,0.029417284484954922,0.718171978520933,0.17329716604088755,0.5156316826985444,0.6813201858670562,0.01640893286260714,0.718171978520933
1288,It was Dad's answer to everything.  Thump him.,5248439298566680341,974_5248439298566680341,00:49:52:02,00:49:55:08,-0.5274685049194319,-0.2974265562354728,-0.36729729827613566,-0.08063793349319069,-0.1750997600578742,0.714472073556172,-0.2605067688842237,-0.10375055587048379,-0.4999810941220315,-0.2561215236362577,0.714472073556172
1289,Bye for now. ,5274434588125702436,737_5274434588125702436,00:40:55:04,00:40:58:17,0.09203676875228126,0.7125029066686708,0.18191070316844785,0.25614575841396126,0.20293324675837432,0.4974289792581782,0.4484270047709494,-0.13725701924575193,0.05240431177256993,0.3678792051304132,0.7125029066686708
1296,"A week?  What, longer than a week?  What sort of names is she calling  you?",5248439298566680341,875_5248439298566680341,00:45:20:18,00:45:26:19,0.6991427811584795,0.45862977473688477,0.3078997662136466,-0.13438269794353758,-0.10566909324850045,0.02565472879321607,-0.13543174480632952,0.6316271975055484,0.2717878643703536,0.2597887315391017,0.6991427811584795
1313,"Oh, I love this one. ",5245830105934359183,726_5245830105934359183,00:40:04:20,00:40:11:06,0.30399592199994097,0.6729658172813069,0.28639592870939296,-0.2546863948062336,-0.1754659850615643,-0.23415646208693253,0.28620758484904324,-0.054928931322310276,-0.17449044165075056,0.18722966262803745,0.6729658172813069
1329,Who are you trying to convince?  I love her! Do you love her the way  you used to love me? Does she make you feel the way  I used to make you feel?,5258818087037440299,1686_5258818087037440299,01:25:26:21,01:25:34:20,0.25934778324560553,-0.28467022593861097,-0.36338110431474946,-0.4888234337640071,-0.28731998769965167,-0.26245994982228854,-0.3734027008972361,0.6150664992593311,-0.3257128981728841,-0.34314607550496057,0.6150664992593311
1331,The witness's name and address.  And run a check...  See if there's any dirt  I can dig up and use.,5269245838135402929,755_5269245838135402929,00:43:45:16,00:43:54:14,0.11277714358232387,0.08181079848798027,-0.2762850329249298,-0.5175603352728503,0.6143227316672882,0.09143510689894434,0.37130075369811527,-0.2169978187823562,0.0990722569518941,-0.06634937182287576,0.6143227316672882
1335,Allez!  Allez!  Ooh. Someone means business today. Good.,5258818087037440299,5_5258818087037440299,00:00:30:16,00:00:33:24,-0.3189642082702841,0.05324625961013034,-0.3058253540652727,-0.3916020986113105,-0.28075310898939027,0.30436090240116714,-0.11854467331254027,0.32820638941159136,-0.010946983802359651,0.6079491028722409,0.6079491028722409
1337,So how was Keeble? ,5266645664934403562,930_5266645664934403562,00:47:05:11,00:47:14:12,-0.4875780672591499,-0.37871326544924727,-0.151830053351695,-0.24633521277862022,0.2380842227688826,0.6050802541573416,-0.34299159448606426,-0.29357556059401996,-0.2975684531124298,-0.3863096285103015,0.6050802541573416
1340,Keys. ,5274434588125702436,387_5274434588125702436,00:22:53:06,00:22:55:19,-0.20210714742302324,0.3118032475190024,-0.3066028310588679,0.324198844783532,0.5949131836912868,0.2014691464023867,0.529377673343626,0.32250071003193714,-0.05718551322703695,-0.15712144160223046,0.5949131836912868
1345,So you can just relax.  Relax?!,5264050645694159353,1745_5264050645694159353,01:34:03:13,01:34:06:24,-0.024070788272509212,-0.11247400524531018,0.043815790137951796,0.1846721481373083,0.06226799393290621,0.3245880682381612,-0.2999236812853123,0.25713273190608704,-0.05997090981082117,0.57911935154532,0.57911935154532
1348,All right?  What's he doing here?  We were just talking.,5258818087037440299,1993_5258818087037440299,01:45:22:02,01:45:27:09,0.05443932998271013,-0.013265424600999427,0.3869364988326047,-0.1232204889689987,0.5736028170803804,0.19269467372792703,0.12392708416358844,-0.15447402689588036,0.254934747455823,0.2734872083990459,0.5736028170803804
1350,In fact I called you.  Really? Hmm. So why don't you take a seat?  I'll fix us both a drink.,5264050645694159353,1673_5264050645694159353,01:30:38:19,01:30:46:17,-0.25692822814931815,-0.16504634518726585,-0.182196451800231,0.4470118580263682,-0.11119212144257572,0.03985691722834267,-0.27000352597385197,0.5715812080317129,-0.1643886618046294,-0.11154727450209681,0.5715812080317129
1355,So that's all you got to say? ,5271844722846213628,1234_5271844722846213628,01:03:56:09,01:04:00:22,0.02313985080200486,0.03319600036990742,0.29286004492227496,0.11905650861010691,0.4416456689249948,0.4989692480650941,0.10008249428359883,-0.22227579379284734,-0.09946148889625062,0.5617674138654717,0.5617674138654717
1365,"Thank God they let you go.  Well, They had to.  I told you. Max tried to set me up.  At the end  of the day, they had nothing on me. No DNA, no gun.",5264050645694159353,914_5264050645694159353,00:45:21:18,00:45:29:11,-0.08167993993332019,-0.275580071633917,-0.40167881985485826,-0.37730448221530133,-0.26962762717979505,0.14528356314566557,0.40950255301290983,0.5200750312465952,0.36483840935773687,-0.12078145603968737,0.5200750312465952
1381,You don't get that for handing  out speeding fines.,5248439298566680341,585_5248439298566680341,00:30:39:11,00:30:42:14,-0.5562909611430498,-0.392082258088775,-0.4163930269578281,0.17497837489512566,-0.2786625834104501,0.4759831130799096,-0.3846772085329357,-0.17056216744349656,-0.5131294317203197,-0.3910825768319225,0.4759831130799096
1392,"It was a mistake.  Max called the police, it's nothing. I heard they found a gun.  Who told you that?",5264050645694159353,1260_5264050645694159353,01:06:07:17,01:06:15:09,-0.4808532768187757,-0.3189261408699355,-0.2850925915560785,-0.2846785267148425,-0.25960253397018956,-0.18691867419112823,0.44092819608236383,-0.3237131027572867,-0.32911684320770784,-0.361217891577843,0.44092819608236383
1395,Who's she? ,5266645664934403562,100_5266645664934403562,00:04:46:08,00:04:47:08,0.15547183504426268,-0.29140992496441315,0.43674755939353554,-0.37540674355784737,-0.03468965487220853,0.05617507370655054,-0.005381952865844027,-0.2154616797166025,-0.167598179018895,-0.23543304723152209,0.43674755939353554
1398,"Bradley, have you seen him today? ",5266645664934403562,797_5266645664934403562,00:38:50:10,00:38:51:13,-0.30733293227996816,-0.12275216556637175,0.07923914552123133,-0.16055432096400812,0.42995259816278314,0.2906068724253366,0.17159268973779385,-0.2010288905939478,-0.1652671954764265,-0.28209621767695425,0.42995259816278314
1401,I spoke to some agents who  specialise in French properties.,5251033029316736209,367_5251033029316736209,00:18:52:13,00:18:55:24,-0.4956173755052804,0.4197730601388141,-0.3370207838870404,-0.43753555567996205,-0.2176873255585887,-0.016116301806190256,-0.28310087837313747,-0.05608140298508825,-0.45573251502878703,-0.3790133800155423,0.4197730601388141
1408,Unless it is? ,5274434588125702436,690_5274434588125702436,00:38:08:17,00:38:11:08,-0.028375966925023144,-0.02461259819019036,0.3649550356547419,0.05681773859211799,0.09373252265089985,0.2686629995821159,0.4088134540119928,-0.15438021509608887,-0.14864010241522743,0.045009031281354334,0.4088134540119928
1412,Thank you. ,5248439298566680341,984_5248439298566680341,00:50:11:07,00:50:13:10,-0.1069123900700155,0.2169374814722365,0.13986402301441656,0.389482020073761,0.22250880814893648,-0.2117672746449222,0.05668646782770998,-0.3651285457819368,-0.18574037644025493,0.09088166783468418,0.389482020073761
